Security,GTHKD2YR Corp                                                   ,GTDEM2YR Corp                                                   ,GTDEM10YR Corp                                                  ,GTINR10YR Corp                                                  ,GTINR2YR Corp                                                   
2003-09-19,1.561,2.415,4.16,5.306,4.738
2003-09-22,1.597,2.356,4.126,5.304,4.734
2003-09-23,1.473,2.345,4.101,5.307,4.739
2003-09-24,1.48,2.418,4.109,5.273,4.721
2003-09-25,1.453,2.384,4.084,5.257,4.717
2003-09-26,1.448,2.348,4.029,5.25,4.665
2003-09-29,1.391,2.358,4.055,5.243,4.632
2003-09-30,1.385,2.297,3.995,5.243,4.632
2003-10-01,1.407,2.299,3.997,5.144,4.545
2003-10-02,1.264,2.417,4.11,5.144,4.545
2003-10-03,1.238,2.568,4.21,5.149,4.557
2003-10-06,1.221,2.514,4.171,5.128,4.545
2003-10-07,1.036,2.515,4.202,5.06,4.541
2003-10-08,1.142,2.504,4.199,5.065,4.544
2003-10-09,1.208,2.564,4.253,5.032,4.529
2003-10-10,1.193,2.533,4.2,5.067,4.548
2003-10-13,1.153,2.598,4.277,5.032,4.529
2003-10-14,1.241,2.597,4.285,5.018,4.526
2003-10-15,1.206,2.664,4.336,4.998,4.49
2003-10-16,1.297,2.66,4.298,4.947,4.491
2003-10-17,1.396,2.7,4.323,4.97,4.499
2003-10-20,1.479,2.695,4.31,5.012,4.548
2003-10-21,1.431,2.639,4.272,5.032,4.514
2003-10-22,1.369,2.64,4.246,5.085,4.617
2003-10-23,1.227,2.662,4.281,5.134,4.689
2003-10-24,1.297,2.634,4.265,5.089,4.622
2003-10-27,1.261,2.673,4.294,5.11,4.615
2003-10-28,1.317,2.704,4.303,5.166,4.779
2003-10-29,1.256,2.678,4.33,5.117,4.654
2003-10-30,1.294,2.72,4.37,5.077,4.623
2003-10-31,1.371,2.686,4.331,5.081,4.614
2003-11-03,1.391,2.746,4.394,5.151,4.624
2003-11-04,1.422,2.72,4.363,5.074,4.605
2003-11-05,1.42,2.738,4.375,5.064,4.585
2003-11-06,1.493,2.802,4.456,5.057,4.585
2003-11-07,1.519,2.843,4.497,5.077,4.639
2003-11-10,1.517,2.816,4.48,5.065,4.626
2003-11-11,1.44,2.807,4.473,5.059,4.622
2003-11-12,1.44,2.804,4.474,5.072,4.648
2003-11-13,1.44,2.736,4.422,5.087,4.634
2003-11-14,1.44,2.671,4.365,5.107,4.642
2003-11-17,1.44,2.631,4.341,5.133,4.667
2003-11-18,1.44,2.603,4.318,5.133,4.715
2003-11-19,1.44,2.635,4.366,5.132,4.654
2003-11-20,1.44,2.622,4.35,5.105,4.627
2003-11-21,1.44,2.592,4.323,5.102,4.618
2003-11-24,1.44,2.682,4.405,5.11,4.588
2003-11-25,1.44,2.714,4.416,5.126,4.57
2003-11-26,1.44,2.728,4.412,5.126,4.57
2003-11-27,1.44,2.803,4.457,5.11,4.557
2003-11-28,1.44,2.812,4.457,5.135,4.558
2003-12-01,1.44,2.853,4.495,5.219,4.568
2003-12-02,1.44,2.802,4.47,5.185,4.566
2003-12-03,1.44,2.779,4.46,5.177,4.536
2003-12-04,1.44,2.751,4.451,5.173,4.516
2003-12-05,1.44,2.659,4.344,5.2,4.529
2003-12-08,1.44,2.648,4.351,5.169,4.495
2003-12-09,1.44,2.669,4.37,5.185,4.483
2003-12-10,1.44,2.758,4.355,5.206,4.484
2003-12-11,1.44,2.765,4.376,5.207,4.47
2003-12-12,1.44,2.677,4.304,5.185,4.454
2003-12-15,1.44,2.66,4.309,5.193,4.428
2003-12-16,1.44,2.665,4.307,5.209,4.432
2003-12-17,1.44,2.619,4.267,5.187,4.423
2003-12-18,1.44,2.61,4.264,5.166,4.416
2003-12-19,1.44,2.642,4.289,5.143,4.423
2003-12-22,1.44,2.62,4.267,5.152,4.422
2003-12-23,1.44,2.606,4.249,5.14,4.412
2003-12-24,1.44,2.607,4.251,5.143,4.421
2003-12-25,1.44,2.606,4.25,5.143,4.421
2003-12-26,1.44,2.606,4.25,5.117,4.408
2003-12-29,1.44,2.588,4.264,5.112,4.367
2003-12-30,1.44,2.611,4.296,5.106,4.413
2003-12-31,1.44,2.605,4.292,5.13,4.416
2004-01-01,1.44,2.604,4.292,5.128,4.423
2004-01-02,1.44,2.616,4.33,5.107,4.417
2004-01-05,1.44,2.608,4.325,5.111,4.417
2004-01-06,1.44,2.534,4.262,5.104,4.417
2004-01-07,1.44,2.518,4.245,5.12,4.417
2004-01-08,1.44,2.503,4.229,5.113,4.594
2004-01-09,1.44,2.407,4.141,5.115,4.584
2004-01-12,1.44,2.392,4.123,5.129,4.584
2004-01-13,1.44,2.412,4.141,5.138,4.584
2004-01-14,1.44,2.439,4.154,5.124,4.584
2004-01-15,1.44,2.454,4.148,5.13,4.584
2004-01-16,1.44,2.437,4.152,5.134,4.584
2004-01-19,1.44,2.449,4.163,5.137,4.575
2004-01-20,1.44,2.398,4.137,5.141,4.586
2004-01-21,1.44,2.407,4.157,5.138,4.586
2004-01-22,1.44,2.383,4.138,5.139,4.563
2004-01-23,1.44,2.355,4.095,5.137,4.563
2004-01-26,1.44,2.411,4.166,5.137,4.563
2004-01-27,1.44,2.4,4.15,5.138,4.563
2004-01-28,1.44,2.386,4.147,5.143,4.563
2004-01-29,1.44,2.536,4.264,5.193,4.563
2004-01-30,1.44,2.524,4.24,5.196,4.563
2004-02-02,1.44,2.497,4.229,5.196,4.563
2004-02-03,1.44,2.441,4.206,5.197,4.563
2004-02-04,1.44,2.428,4.195,5.167,4.563
2004-02-05,1.44,2.406,4.177,5.182,4.563
2004-02-06,1.44,2.362,4.144,5.204,4.563
2004-02-09,1.44,2.359,4.132,5.212,4.563
2004-02-10,1.44,2.377,4.138,5.231,4.563
2004-02-11,0.991,2.351,4.115,5.269,4.563
2004-02-12,0.883,2.33,4.119,5.278,4.563
2004-02-13,0.911,2.315,4.103,5.276,4.563
2004-02-16,0.83,2.324,4.109,5.326,4.563
2004-02-17,0.837,2.288,4.083,5.337,4.563
2004-02-18,0.827,2.283,4.08,5.337,4.563
2004-02-19,0.899,2.319,4.122,5.324,4.563
2004-02-20,0.91,2.348,4.135,5.304,4.563
2004-02-23,0.974,2.342,4.128,5.254,4.563
2004-02-24,0.912,2.279,4.086,5.258,4.563
2004-02-25,0.916,2.239,4.082,5.236,4.563
2004-02-26,0.954,2.241,4.088,5.24,4.563
2004-02-27,0.99,2.215,4.051,5.262,4.563
2004-03-01,0.974,2.238,4.054,5.258,4.563
2004-03-02,0.998,2.281,4.07,5.258,4.563
2004-03-03,1.089,2.342,4.12,5.248,4.563
2004-03-04,1.113,2.312,4.095,5.231,4.563
2004-03-05,1.086,2.179,3.984,5.247,4.563
2004-03-08,0.863,2.146,3.926,5.231,4.563
2004-03-09,0.87,2.138,3.91,5.224,4.575
2004-03-10,0.917,2.183,3.928,5.212,4.575
2004-03-11,0.974,2.164,3.909,5.219,4.575
2004-03-12,0.931,2.157,3.901,5.201,4.575
2004-03-15,0.96,2.145,3.885,5.194,4.575
2004-03-16,0.952,2.167,3.926,5.199,4.575
2004-03-17,0.854,2.123,3.89,5.174,4.575
2004-03-18,0.852,2.106,3.884,5.174,4.575
2004-03-19,0.87,2.106,3.891,5.16,4.575
2004-03-22,0.876,2.086,3.87,5.159,4.575
2004-03-23,0.845,2.112,3.888,5.176,4.575
2004-03-24,0.846,2.101,3.86,5.174,4.575
2004-03-25,0.885,2.064,3.846,5.166,4.575
2004-03-26,0.945,2.083,3.87,5.159,4.575
2004-03-29,1.004,2.154,3.954,5.158,4.575
2004-03-30,1.001,2.128,3.943,5.158,4.575
2004-03-31,0.976,2.134,3.931,5.156,4.575
2004-04-01,0.901,2.193,3.957,5.125,4.575
2004-04-02,0.888,2.366,4.08,5.111,4.514
2004-04-05,0.898,2.359,4.101,5.125,4.514
2004-04-06,1.06,2.309,4.081,5.13,4.514
2004-04-07,1.008,2.275,4.056,5.115,4.514
2004-04-08,0.993,2.281,4.068,5.112,4.514
2004-04-09,0.995,2.281,4.067,5.112,4.514
2004-04-12,0.995,2.281,4.067,5.082,4.514
2004-04-13,1.015,2.37,4.144,5.079,4.514
2004-04-14,1.073,2.404,4.168,5.079,4.514
2004-04-15,1.181,2.404,4.156,5.074,4.514
2004-04-16,1.221,2.361,4.113,5.079,4.514
2004-04-19,1.142,2.357,4.112,5.065,4.514
2004-04-20,1.202,2.389,4.151,5.063,4.514
2004-04-21,1.371,2.415,4.167,5.067,4.522
2004-04-22,1.374,2.394,4.163,5.066,4.522
2004-04-23,1.366,2.428,4.181,5.069,4.522
2004-04-26,1.493,2.445,4.187,5.069,4.522
2004-04-27,1.48,2.46,4.19,5.108,4.522
2004-04-28,1.499,2.466,4.193,5.115,4.522
2004-04-29,1.672,2.463,4.196,5.152,4.522
2004-04-30,1.838,2.439,4.175,5.12,4.522
2004-05-03,1.825,2.422,4.152,5.119,4.522
2004-05-04,1.803,2.433,4.157,5.119,4.522
2004-05-05,1.758,2.413,4.163,5.113,4.522
2004-05-06,1.737,2.478,4.215,5.106,4.522
2004-05-07,1.777,2.582,4.302,5.123,4.522
2004-05-10,2.065,2.567,4.291,5.202,4.522
2004-05-11,2.132,2.564,4.292,5.193,4.522
2004-05-12,2.183,2.578,4.325,5.188,4.522
2004-05-13,2.12,2.608,4.348,5.178,4.522
2004-05-14,2.131,2.567,4.309,5.216,4.522
2004-05-17,2.057,2.514,4.273,5.249,4.522
2004-05-18,2.069,2.534,4.293,5.192,4.522
2004-05-19,2.004,2.582,4.343,5.186,4.522
2004-05-20,1.968,2.562,4.328,5.18,4.522
2004-05-21,1.856,2.539,4.31,5.192,4.522
2004-05-24,1.933,2.562,4.337,5.176,4.522
2004-05-25,1.919,2.542,4.322,5.184,4.522
2004-05-26,1.919,2.522,4.33,5.192,4.522
2004-05-27,1.813,2.46,4.284,5.196,4.614
2004-05-28,1.756,2.532,4.328,5.238,4.614
2004-05-31,1.771,2.578,4.374,5.279,4.614
2004-06-01,1.818,2.582,4.369,5.274,4.614
2004-06-02,1.924,2.6,4.383,5.291,4.614
2004-06-03,2.181,2.605,4.387,5.281,4.614
2004-06-04,2.141,2.635,4.395,5.274,4.614
2004-06-07,2.121,2.628,4.383,5.263,4.614
2004-06-08,2.065,2.626,4.365,5.265,4.614
2004-06-09,2.136,2.656,4.396,5.286,4.614
2004-06-10,2.218,2.699,4.403,5.32,4.614
2004-06-11,2.26,2.752,4.426,5.324,4.614
2004-06-14,2.31,2.76,4.423,5.392,4.614
2004-06-15,2.349,2.679,4.346,5.409,4.614
2004-06-16,2.192,2.721,4.373,5.39,4.614
2004-06-17,2.271,2.744,4.385,5.378,4.614
2004-06-18,2.213,2.694,4.353,5.492,4.614
2004-06-21,2.247,2.685,4.342,5.573,4.614
2004-06-22,2.244,2.71,4.362,5.646,4.614
2004-06-23,2.26,2.781,4.363,5.771,5.027
2004-06-24,2.179,2.707,4.299,5.759,5.027
2004-06-25,2.057,2.719,4.325,5.883,5.027
2004-06-28,2.055,2.77,4.37,5.786,5.027
2004-06-29,2.14,2.776,4.371,5.811,5.027
2004-06-30,2.162,2.723,4.318,5.842,4.949
2004-07-01,2.162,2.705,4.32,5.815,4.948
2004-07-02,2.072,2.638,4.262,5.798,4.948
2004-07-05,1.93,2.633,4.259,5.698,4.948
2004-07-06,1.945,2.639,4.259,5.703,4.948
2004-07-07,2.008,2.604,4.236,5.711,4.948
2004-07-08,1.951,2.604,4.232,5.753,4.948
2004-07-09,1.911,2.609,4.235,5.753,4.948
2004-07-12,1.856,2.599,4.22,5.859,4.948
2004-07-13,1.894,2.653,4.267,5.821,4.948
2004-07-14,1.89,2.643,4.258,5.853,4.948
2004-07-15,1.913,2.647,4.258,5.963,4.948
2004-07-16,1.989,2.572,4.197,5.963,4.948
2004-07-19,1.901,2.57,4.196,5.851,5.047
2004-07-20,1.924,2.581,4.214,5.836,5.047
2004-07-21,2.023,2.671,4.283,5.85,5.047
2004-07-22,2.084,2.641,4.251,5.925,5.099
2004-07-23,2.139,2.658,4.247,5.93,5.099
2004-07-26,2.134,2.693,4.27,5.922,5.099
2004-07-27,2.175,2.717,4.289,5.947,5.099
2004-07-28,2.299,2.712,4.298,6.032,5.134
2004-07-29,2.384,2.691,4.273,6.232,5.134
2004-07-30,2.344,2.626,4.216,6.129,5.134
2004-08-02,2.308,2.605,4.2,6.186,5.134
2004-08-03,2.317,2.593,4.191,6.234,5.153
2004-08-04,2.316,2.577,4.178,6.149,5.153
2004-08-05,2.297,2.54,4.152,6.153,5.135
2004-08-06,2.204,2.457,4.074,6.294,5.135
2004-08-09,1.926,2.462,4.079,6.406,5.135
2004-08-10,1.926,2.459,4.065,6.519,5.135
2004-08-11,2.042,2.485,4.093,6.662,5.135
2004-08-12,2.148,2.466,4.072,6.636,5.135
2004-08-13,2.138,2.43,4.047,6.598,5.135
2004-08-16,2.057,2.468,4.089,6.559,5.135
2004-08-17,2.087,2.445,4.068,6.504,5.135
2004-08-18,2.016,2.457,4.082,6.485,5.493
2004-08-19,1.981,2.449,4.074,6.528,5.493
2004-08-20,1.881,2.435,4.063,6.528,5.493
2004-08-23,1.931,2.491,4.116,6.382,5.493
2004-08-24,1.99,2.501,4.115,6.3,5.493
2004-08-25,1.937,2.469,4.078,6.178,5.396
2004-08-26,1.954,2.459,4.068,6.237,5.439
2004-08-27,1.978,2.451,4.071,6.092,5.439
2004-08-30,2.004,2.454,4.065,6.115,5.449
2004-08-31,1.979,2.415,4.023,6.083,5.449
2004-09-01,1.924,2.431,4.04,5.982,5.352
2004-09-02,1.943,2.482,4.071,5.996,5.361
2004-09-03,1.935,2.6,4.148,5.971,5.361
2004-09-06,2.055,2.599,4.136,5.906,5.361
2004-09-07,2.13,2.645,4.142,5.915,5.372
2004-09-08,2.108,2.639,4.136,5.941,5.352
2004-09-09,2.012,2.595,4.08,5.947,5.368
2004-09-10,1.973,2.566,4.057,5.93,5.349
2004-09-13,1.944,2.603,4.071,6.139,5.532
2004-09-14,1.907,2.581,4.058,6.076,5.535
2004-09-15,1.791,2.595,4.063,6.123,5.416
2004-09-16,1.839,2.586,4.053,6.123,5.439
2004-09-17,1.742,2.562,4.025,6.111,5.399
2004-09-20,1.786,2.558,4.01,6.155,5.474
2004-09-21,1.724,2.571,4.017,6.116,5.453
2004-09-22,1.729,2.604,3.979,6.144,5.492
2004-09-23,1.694,2.561,3.948,6.057,5.459
2004-09-24,1.721,2.597,3.971,6.031,5.416
2004-09-27,1.736,2.572,3.942,6.112,5.445
2004-09-28,1.728,2.586,3.95,6.193,5.493
2004-09-29,1.725,2.61,3.989,6.25,5.509
2004-09-30,1.783,2.583,3.991,6.242,5.513
2004-10-01,1.767,2.579,4.023,6.403,5.569
2004-10-04,1.794,2.613,4.034,6.442,5.617
2004-10-05,1.782,2.581,3.996,6.485,5.628
2004-10-06,1.81,2.583,3.994,6.506,5.653
2004-10-07,1.854,2.586,4.017,6.584,5.688
2004-10-08,1.769,2.506,3.947,6.575,5.629
2004-10-11,1.575,2.505,3.955,6.752,5.768
2004-10-12,1.588,2.47,3.913,6.796,5.724
2004-10-13,1.618,2.476,3.915,6.796,5.724
2004-10-14,1.558,2.449,3.89,6.753,5.661
2004-10-15,1.486,2.435,3.9,6.772,5.667
2004-10-18,1.516,2.424,3.89,6.863,5.729
2004-10-19,1.536,2.431,3.912,6.753,5.68
2004-10-20,1.459,2.394,3.865,6.755,5.665
2004-10-21,1.363,2.406,3.867,6.721,5.624
2004-10-22,1.369,2.416,3.862,6.721,5.624
2004-10-25,1.3,2.384,3.825,6.695,5.606
2004-10-26,1.164,2.385,3.829,6.876,5.648
2004-10-27,1.187,2.41,3.845,6.875,5.815
2004-10-28,1.105,2.438,3.89,6.931,5.806
2004-10-29,1.124,2.429,3.873,6.868,5.812
2004-11-01,1.136,2.416,3.866,6.918,5.83
2004-11-02,1.113,2.463,3.905,6.929,5.815
2004-11-03,1.107,2.447,3.894,6.934,5.855
2004-11-04,1.057,2.41,3.843,6.948,5.912
2004-11-05,0.974,2.493,3.903,7.179,6.077
2004-11-08,0.968,2.503,3.898,7.309,6.077
2004-11-09,1.05,2.448,3.862,7.185,6.077
2004-11-10,1.115,2.45,3.866,7.155,6.118
2004-11-11,1.15,2.393,3.817,7.24,6.118
2004-11-12,1.07,2.364,3.778,7.24,6.118
2004-11-15,1.035,2.397,3.772,7.24,6.118
2004-11-16,1.066,2.41,3.747,7.132,6.118
2004-11-17,1.081,2.412,3.763,7.186,6.118
2004-11-18,1.019,2.462,3.808,7.141,6.118
2004-11-19,1.123,2.441,3.785,7.11,6.118
2004-11-22,1.161,2.412,3.76,7.067,5.952
2004-11-23,1.204,2.389,3.743,7.117,5.953
2004-11-24,1.251,2.367,3.798,7.201,5.968
2004-11-25,1.165,2.327,3.774,7.212,5.948
2004-11-26,1.187,2.331,3.773,7.212,5.948
2004-11-29,1.271,2.369,3.816,7.2,5.948
2004-11-30,1.336,2.351,3.793,7.197,5.884
2004-12-01,1.271,2.325,3.776,7.177,5.814
2004-12-02,1.188,2.404,3.827,6.834,5.704
2004-12-03,1.22,2.328,3.752,6.791,5.797
2004-12-06,1.171,2.291,3.711,6.778,5.852
2004-12-07,1.271,2.292,3.681,6.782,5.87
2004-12-08,1.268,2.297,3.648,6.755,5.894
2004-12-09,1.278,2.32,3.623,6.74,5.882
2004-12-10,1.263,2.326,3.612,6.704,5.852
2004-12-13,1.257,2.316,3.597,6.742,5.859
2004-12-14,1.254,2.326,3.596,6.793,5.859
2004-12-15,1.199,2.303,3.538,6.801,5.969
2004-12-16,1.114,2.362,3.574,6.708,5.939
2004-12-17,1.083,2.405,3.619,6.705,5.9
2004-12-20,1.082,2.378,3.598,6.732,5.917
2004-12-21,1.059,2.437,3.625,6.681,5.897
2004-12-22,1.034,2.469,3.629,6.616,5.899
2004-12-23,1.001,2.427,3.598,6.552,5.899
2004-12-24,0.991,2.429,3.601,6.553,5.885
2004-12-27,0.976,2.437,3.619,6.552,5.868
2004-12-28,0.991,2.479,3.677,6.506,5.836
2004-12-29,1.0,2.521,3.712,6.522,5.918
2004-12-30,0.994,2.489,3.688,6.547,5.883
2004-12-31,0.988,2.481,3.683,6.55,5.8
2005-01-03,0.977,2.47,3.639,6.559,5.817
2005-01-04,1.076,2.491,3.653,6.526,5.628
2005-01-05,1.293,2.484,3.654,6.532,5.636
2005-01-06,1.393,2.441,3.625,6.576,5.709
2005-01-07,1.423,2.439,3.61,6.543,5.66
2005-01-10,1.489,2.422,3.592,6.573,5.756
2005-01-11,1.512,2.428,3.598,6.548,5.941
2005-01-12,1.54,2.432,3.602,6.569,5.97
2005-01-13,1.464,2.378,3.561,6.564,5.956
2005-01-14,1.499,2.392,3.56,6.597,5.964
2005-01-17,1.517,2.39,3.545,6.701,5.987
2005-01-18,1.607,2.396,3.542,6.701,5.982
2005-01-19,1.601,2.393,3.523,6.74,6.008
2005-01-20,1.533,2.423,3.574,6.735,6.003
2005-01-21,1.549,2.401,3.573,6.735,6.003
2005-01-24,1.502,2.382,3.546,6.746,6.053
2005-01-25,1.543,2.39,3.554,6.754,6.059
2005-01-26,1.537,2.405,3.565,6.754,6.059
2005-01-27,1.461,2.434,3.593,6.76,6.059
2005-01-28,1.395,2.391,3.549,6.738,6.033
2005-01-31,1.445,2.398,3.547,6.704,6.02
2005-02-01,1.636,2.399,3.534,6.711,6.012
2005-02-02,1.59,2.415,3.548,6.684,6.031
2005-02-03,1.699,2.433,3.561,6.721,5.95
2005-02-04,1.696,2.402,3.497,6.72,5.939
2005-02-07,1.612,2.423,3.482,6.642,5.933
2005-02-08,1.656,2.43,3.463,6.542,5.901
2005-02-09,1.726,2.404,3.444,6.53,5.887
2005-02-10,1.725,2.377,3.445,6.488,5.87
2005-02-11,1.724,2.377,3.463,6.433,5.852
2005-02-14,1.817,2.396,3.488,6.476,5.867
2005-02-15,1.919,2.426,3.513,6.506,5.856
2005-02-16,1.929,2.432,3.548,6.527,5.871
2005-02-17,2.099,2.444,3.573,6.502,5.85
2005-02-18,2.238,2.484,3.664,6.479,5.824
2005-02-21,2.333,2.504,3.7,6.504,5.835
